Date/Time,ZONE1:Zone Total Internal Total Heating Energy [J](Hourly),ZONE2:Zone Total Internal Total Heating Energy [J](Hourly),ZONE3:Zone Total Internal Total Heating Energy [J](Hourly),ZONE4:Zone Total Internal Total Heating Energy [J](Hourly),ZONE1:Zone People Occupant Count [](Hourly),ZONE1:Zone People Total Heating Energy [J](Hourly),ZONE2:Zone People Occupant Count [](Hourly),ZONE2:Zone People Total Heating Energy [J](Hourly),ZONE3:Zone People Occupant Count [](Hourly),ZONE3:Zone People Total Heating Energy [J](Hourly),ZONE4:Zone People Occupant Count [](Hourly),ZONE4:Zone People Total Heating Energy [J](Hourly),ZONE1:Zone Lights Total Heating Energy [J](Hourly),ZONE2:Zone Lights Total Heating Energy [J](Hourly),ZONE3:Zone Lights Total Heating Energy [J](Hourly),ZONE4:Zone Lights Total Heating Energy [J](Hourly),ZONE1:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE2:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE3:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE4:Zone Electric Equipment Total Heating Energy [J](Hourly),ZONE1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE2:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE3:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE4:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE2:Zone Mean Radiant Temperature [C](Hourly),ZONE3:Zone Mean Radiant Temperature [C](Hourly),ZONE4:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE2:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE3:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE4:Zone Mean Air Dewpoint Temperature [C](Hourly),ZONE1:Zone Air Temperature [C](Hourly),ZONE1:Zone Air Relative Humidity [%](Hourly),ZONE1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE2:Zone Air Temperature [C](Hourly),ZONE2:Zone Air Relative Humidity [%](Hourly),ZONE2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE3:Zone Air Temperature [C](Hourly),ZONE3:Zone Air Relative Humidity [%](Hourly),ZONE3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE4:Zone Air Temperature [C](Hourly),ZONE4:Zone Air Relative Humidity [%](Hourly),ZONE4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ZONE4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE3 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Heating Energy [J](Hourly),ZONE4 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Outdoor Air Sensible Cooling Energy [J](Hourly),ZONE1:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly),ZONE2:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly),ZONE3:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly),ZONE4:Zone Mechanical Ventilation Current Density Volume Flow Rate [m3/s](Hourly) 
 01/28  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.043545978157573,12.131794783441947,12.028109138857936,12.150489839715642,6.73804966475117,6.82442982701653,6.7380496059645129,6.824429771959536,16.000000000000005,54.11846997143482,16.0,100.0,15.999999999999986,54.45299794866707,16.0,100.0,16.000000000000005,54.11847025411793,16.0,100.0,15.999999999999995,54.45299709366592,16.0,100.0,2354817.827007502,194775.4829346619,7678712.772323195,0.0,2235163.5663921588,275685.8996132826,7679880.032452699,0.0,2255748.6085665638,194758.2503240322,7678712.772326726,0.0,2087820.276057026,275650.9271645108,7679880.032409096,0.0,0.1758184679893889,0.17582820318556195,0.17581846798974425,0.17582820318414098 
 01/28  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.044753844925957,12.135841148447412,12.038289518206165,12.156682902953314,6.192669357087208,5.910274647065047,6.192669342847188,5.910274602821329,16.000000000000005,52.123485760629318,16.0,100.0,15.999999999999995,51.11484460060183,16.0,100.0,16.0,52.12348604764006,16.0,100.0,15.999999999999995,51.1148445736066,16.0,100.0,2266840.1363486635,366064.33216792359,7966348.947782317,0.0,2248101.525009976,142133.29951608525,7964808.354391189,0.0,2162365.632597123,366031.3025788492,7966348.947807983,0.0,2102181.371448315,142115.38192964419,7964808.354346096,0.0,0.17595811162718037,0.1759286679249502,0.17595811162762255,0.1759286679242806 
 01/28  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.074458061957179,12.16480255486163,12.068624576724849,12.189522554924727,5.689613405144539,5.454557695149446,5.689613386356213,5.454557740767403,16.000000000000005,50.33925267395603,16.0,100.0,16.00000000000001,49.52439426653535,16.0,100.0,15.999999999999999,50.33925320438311,16.0,100.0,15.99999999999998,49.52439474858238,16.0,100.0,2249923.820016565,300651.569375268,7892873.182655791,0.0,2231975.4610724865,117388.620090621,7891623.67657685,0.0,2146076.9934820577,300624.6017379163,7892873.182676354,0.0,2084563.0099839108,117373.66387023966,7891623.676547492,0.0,0.1760411946971341,0.1760173841467979,0.17604119469752914,0.17601738414622448 
 01/28  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.095641643845667,12.186418015056324,12.091680537735052,12.213529878493889,5.436722053263359,5.388695729591767,5.436722046921228,5.38869566964321,16.000000000000005,49.46125224782699,16.0,100.0,16.000000000000019,49.297745831301117,16.0,100.0,16.000000000000005,49.46125199230078,16.0,100.0,15.999999999999992,49.29774710109175,16.0,100.0,2297141.965393566,41189.48056410386,7891200.407606487,0.0,2313408.3179887949,0.0,7890686.20965747,0.0,2193084.179784459,41185.7852248015,7891200.407606726,0.0,2165924.6208684707,0.0,7890686.209671593,0.0,0.1762005207659347,0.17619574163719207,0.17620052076583346,0.17619574163766309 
 01/28  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.128068450291174,12.217021623460582,12.121781441470903,12.242914756700709,5.68791970099423,5.8514975232897579,5.687919717477293,5.851497523344346,16.000000000000005,50.33262782172102,16.0,100.0,15.99999999999998,50.90734967288726,16.0,100.0,16.0,50.33262806019033,16.0,100.0,16.000000000000008,50.9073489160235,16.0,100.0,2459628.0264098357,0.0,7644754.043954547,0.0,2332214.8248132665,0.0,7645483.495997118,0.0,2358364.5708642785,0.0,7644754.043938821,0.0,2186446.373257533,0.0,7645483.49602905,0.0,0.17643296010539115,0.17644983507597415,0.17643296010504676,0.17644983507663185 
 01/29  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.117280530706415,12.211089670652543,12.123251486048077,12.24698579802967,5.354953123624136,4.965277829792692,5.354953191918086,4.965277742192096,16.000000000000005,49.19689861822312,16.0,100.0,15.999999999999999,47.91589821746981,16.0,100.0,15.999999999999993,49.19689890366692,16.0,100.0,16.0,47.91589862759167,16.0,100.0,2248191.3141098849,724897.289730999,8358565.360595875,0.0,2228554.927543589,565352.1439754572,8357324.323615283,0.0,2139388.3335163209,724827.5760775216,8358565.360645672,0.0,2079417.7505531724,565279.0399939243,8357324.323490445,0.0,0.17649917362708604,0.17646156541330072,0.17649917362830223,0.17646156541045086 
 01/29  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.114233810991716,12.21208868045178,12.131659273414334,12.255516393887957,4.388790753020349,4.092616425440202,4.3887907526850979,4.092616432519964,15.999999999999999,45.973292199930458,16.0,100.0,16.000000000000015,45.03800920261697,16.0,100.0,16.000000000000005,45.97329172696269,16.0,100.0,16.000000000000015,45.038008992102728,16.0,100.0,2368595.989114884,218352.48870166209,8741377.712073202,0.0,2476051.6804090307,26105.390484268923,8738923.318263084,0.0,2252836.4724594305,218330.44729036845,8741377.712086935,0.0,2324130.905402777,26101.92748283423,8738923.318281087,0.0,0.17652161015177995,0.17649415451710918,0.17652161015165658,0.17649415451821849 
 01/29  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.129848244743512,12.227893205233224,12.149831366641119,12.271866055986776,4.572975983658849,4.65644813672401,4.572975983920676,4.656448202454135,16.000000000000005,46.56973942840411,16.0,100.0,16.000000000000026,46.8431096732248,16.0,100.0,16.000000000000005,46.569739429283867,16.0,100.0,15.999999999999984,46.84311085447907,16.0,100.0,2330857.610896678,22064.98795658779,8763346.085333132,0.0,2258942.5117096619,54014.45162451592,8763962.742932368,0.0,2214528.9409576656,22062.741599625748,8763346.085327896,0.0,2108561.1690541517,54007.42383341461,8763962.742939532,0.0,0.17668875927277248,0.17669680472443706,0.17668875927279838,0.17669680472423425 
 01/29  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.113745997032263,12.214711369489775,12.142270452446772,12.261042303815217,4.431415983486343,4.340266889996619,4.431415952225151,4.3402669066085919,16.000000000000005,46.11078768801196,16.0,100.0,15.999999999999995,45.81741935595929,16.0,100.0,16.0,46.11078793112076,16.0,100.0,16.00000000000001,45.81741888279736,16.0,100.0,2288427.6858305439,126441.79914509339,9201043.979961072,0.0,2264780.3854245308,71186.07632336344,9200602.225958063,0.0,2166741.401004143,126428.47504969393,9201043.979970875,0.0,2115260.488285764,71176.86971963385,9200602.22593651,0.0,0.17679538164303044,0.1767867343691676,0.17679538164320608,0.17678673436881896 
 01/29  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.10313243887567,12.205040962460231,12.13438534728389,12.25195731802137,4.3494470130927989,4.36389987711294,4.349447002835784,4.363899870211033,16.0,45.8464006315322,16.0,100.0,16.000000000000015,45.893952219006738,16.0,100.0,16.0,45.8464006251486,16.0,100.0,16.0,45.89395223640307,16.0,100.0,2381518.8232642665,10226.376564476617,9263941.437585932,0.0,2363329.6822602057,0.0,9263810.980192632,0.0,2258279.917251058,10225.278208328518,9263941.437581338,0.0,2213892.6843148928,0.0,9263810.980210238,0.0,0.1769484790152349,0.17694988781929597,0.17694847901508382,0.17694988781973887 
 01/29  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.246064096606459,13.33250475659164,13.204809778837325,13.308284291043373,4.5168811323849129,4.534095658495181,4.516881271483182,4.534095765980553,19.994022846692674,36.079982861481408,20.0,24.0,19.99562842752169,36.12005099224816,20.0,24.0,19.994219855839167,36.07954701749945,20.0,24.0,19.99596798912326,36.119298001540638,20.0,24.0,5517692.60803212,216284.9545788781,12434425.867460175,0.0,5431424.555527896,221717.80428106639,12436043.59395952,0.0,5450613.31638143,216295.41071065574,12434581.873664573,0.0,5313295.657448303,221732.481296204,12436315.387856102,0.0,0.17948401266871007,0.17948622076453636,0.1794841325805987,0.17948642743844366 
 01/29  07:00:00,843750.0,843750.0,843750.0,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.002818279014074,14.091037011676818,13.953313804445236,14.063943730500645,4.748306778772952,4.89926463524576,4.748306798849737,4.899264608486464,19.99999999999999,36.655802197534139,20.0,24.0,19.99999999999999,37.04467680599799,20.0,24.0,19.99999999999999,36.65580218435328,20.0,24.0,20.000000000000008,37.04467609287896,20.0,24.0,3920496.7237527614,122335.26894837967,12906142.418874104,0.0,4008929.632113284,215392.87529795303,12907177.72943597,0.0,3842470.7500645646,122326.5903825298,12906142.418831468,0.0,3875662.391541705,215367.0219786523,12907177.72950121,0.0,0.17972111428690486,0.1797361424879257,0.1797211142865922,0.17973614248867585 
 01/29  08:00:00,2463750.0,2463750.0,2463750.0,2463750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,14.897847715027167,14.983331148612117,14.866818075128015,14.981873485631814,4.641969665798912,4.554200500273667,4.6419696910618148,4.554200540153311,19.999999999999884,36.385383974452157,20.0,24.0,20.000000000000026,36.16416797999708,20.0,24.0,19.999999999999984,36.38538325697393,20.0,24.0,20.00000000000006,36.1641676104207,20.0,24.0,17873757.364642044,417384.35870970299,13323431.099835299,0.0,17929940.16341931,386958.8514006349,13323076.657239469,0.0,17789076.14410667,417354.11860308147,13323431.099862406,0.0,17800183.06721791,386916.16562421436,13323076.65719932,0.0,0.17970928928811534,0.17970074476897744,0.17970928928852923,0.17970074476838919 
 01/29  09:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,145184.62954766368,133359.12723208313,89466.50183853862,113347.09985242388,15.517038111819375,15.598828580598515,15.488761577376032,15.608179235064819,4.606984355499538,4.636865335316194,4.606984384022911,4.636865352666454,19.99999999999993,36.29474633392967,20.0,24.0,19.999999999999934,36.37113904652145,20.0,24.0,19.999999999999984,36.294745613956617,20.0,24.0,20.00000000000015,36.37113869231799,20.0,24.0,16643353.810684408,696166.4837694606,13569581.614004223,0.0,16681283.625126016,707613.0115114633,13569713.615534397,0.0,16564452.356881615,696119.860000096,13569581.613994578,0.0,16559263.934116763,707539.1756493773,13569713.615546462,0.0,0.17964661178799527,0.17964956261348218,0.17964661178785316,0.17964956261368357 
 01/29  10:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,346085.9559337718,317636.9373109428,201927.76458337345,256608.02255257569,15.878135823164398,15.951327326613836,15.83415322415697,15.971987215437734,4.761137436416102,4.8402554899136549,4.761137450885841,4.840255528121205,20.000000000000026,36.68957308340731,20.0,24.0,19.999999999999948,36.89432753627124,20.0,24.0,19.999999999999948,36.68957343359643,20.0,24.0,20.000000000000158,36.89432647583155,20.0,24.0,15990428.25507743,602308.0697640221,13273645.715236837,0.0,16021912.376600873,637759.2558572214,13274040.43045429,0.0,15929497.084034849,602275.9739854068,13273645.715214033,0.0,15897280.233475931,637691.4807146494,13274040.430487389,0.0,0.17962471407551362,0.17963261851514654,0.1796247140751226,0.17963261851565449 
 01/29  11:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,940769.9659395178,925652.5877786803,434106.72304465048,570620.0289602863,16.351859225280845,16.421767034008327,16.15719256723985,16.33255189526137,5.3543557081086849,5.493403439457583,5.354355719532831,5.493403429081586,19.999999999999937,38.23942425622767,20.0,24.0,20.00000000000004,38.610730009318768,20.0,24.0,19.999999999999969,38.239423497066479,20.0,24.0,19.99999999999987,38.61073116613414,20.0,24.0,14891846.403164279,530631.3749334047,12670299.262588049,0.0,14903242.138136562,637644.0224487379,12671454.678971407,0.0,14955174.784706902,530660.0114887086,12670299.26255141,0.0,14876336.90247732,637629.4265687014,12671454.67901038,0.0,0.1796006473664198,0.17961497685476383,0.17960064736597518,0.17961497685523807 
 01/29  12:00:00,4151250.0,4151250.0,4151250.0,4151250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,1439502.3123716943,1362264.5145383566,560390.6694603583,741210.5445021511,16.752512166314994,16.795072814533144,16.350228242496198,16.558566794098885,5.780893361945053,5.861614677328073,5.780893350888427,5.86161469139752,19.99999999999993,39.38713574624849,20.0,24.0,19.999999999999859,39.60833324146464,20.0,24.0,19.99999999999994,39.387135355841817,20.0,24.0,19.99999999999995,39.60833324329098,20.0,24.0,14161624.382326302,456719.88866224666,12044729.194827417,0.0,14182472.040579584,524698.6116049801,12045428.02696076,0.0,14383233.442911637,456804.300072992,12044729.194807534,0.0,14262570.994467866,524733.1170685774,12045428.026981073,0.0,0.17955145102090354,0.1795599824960754,0.1795514510206555,0.1795599824963197 
 01/29  13:00:00,4151250.0,4151250.0,4151250.0,4151250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,9.375,2531250.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,2057028.8083337099,1849727.9017871514,659257.8433284046,877937.1731039621,17.296157240537569,17.288954438413385,16.585425928245763,16.825966152863964,5.944806499515596,5.9334987794859199,5.944806511915086,5.9334987616038818,19.99999999999992,39.836017302890628,20.0,24.0,19.999999999999895,39.805438181128149,20.0,24.0,19.99999999999994,39.83601652048885,20.0,24.0,20.000000000000033,39.8054370053884,20.0,24.0,12959469.391078415,631311.7551565186,11353423.184419057,0.0,12996309.628881684,645451.3759032792,11353568.345898487,0.0,13382338.23051261,631542.9909351532,11353423.184423171,0.0,13222516.802439139,645576.7702923894,11353568.345887129,0.0,0.17951243142668783,0.17951125381355019,0.1795124314268575,0.17951125381327585 
 01/29  14:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,2635302.6292170265,2153885.67571069,732103.9172126029,797972.8592457873,17.97095577163241,17.866603225073268,16.902183863469614,17.108279534393373,5.779867370186044,5.7356281628526128,5.779867380718344,5.735628156238618,20.000000000000047,39.383750875389328,20.0,24.0,20.00000000000004,39.26355585820861,20.0,24.0,20.000000000000026,39.383750879161919,20.0,24.0,20.000000000000158,39.26355624334474,20.0,24.0,11559869.114044194,829323.3234745119,10835910.79366052,0.0,11654488.749011575,796632.1090528378,10835607.942631638,0.0,12211042.579351757,829787.4809052626,10835910.793670824,0.0,12071930.436051775,796918.1158048874,10835607.942619594,0.0,0.17946478814272108,0.17946015750653658,0.17946478814287415,0.1794601575063669 
 01/29  15:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,2446509.7766280674,1653626.0897040538,746795.3314953889,586322.3728876775,18.27478028815941,18.00860343932943,17.155077846411197,17.26865676744366,5.511997612389859,5.455225004170629,5.511997618349014,5.4552249946112669,20.00000000000005,38.658417219023458,20.0,24.0,19.999999999999898,38.50614582908663,20.0,24.0,20.000000000000047,38.658417984047357,20.0,24.0,19.999999999999966,38.50614506655881,20.0,24.0,11132945.15838736,839903.7898865398,10692550.355338412,0.0,11352757.721987369,790930.5675537816,10692101.355645212,0.0,11869086.376508994,840432.3061487143,10692550.355350407,0.0,11805475.144695562,791236.6298252398,10692101.355633829,0.0,0.17940116973289589,0.17939530663657325,0.17940116973304388,0.1793953066364362 
 01/29  16:00:00,4995000.0,4995000.0,4995000.0,4995000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,12.5,3375000.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,1642011.0609453023,903897.7401187916,543132.4599267172,299502.64561379959,18.181973453956628,17.862535385804209,17.28236184329673,17.33006073524598,4.81855027143064,4.562943984979673,4.8185502141000049,4.562943954454661,19.99999999999996,36.8464270865228,20.0,24.0,20.00000000000011,36.19913394651825,20.0,24.0,19.999999999999948,36.84642709386927,20.0,24.0,19.999999999999937,36.19913502154531,20.0,24.0,11967531.415160643,1183031.7662724262,11381545.865399687,0.0,12235538.430018653,1031962.0588503786,11380053.357532496,0.0,12600816.948583855,1183667.7548957247,11381545.865459763,0.0,12607441.713934958,1032289.5853560952,11380053.357458633,0.0,0.17928210467751819,0.17925722282128896,0.17928210467848663,0.17925722282011337 
 01/29  17:00:00,3307500.0,3307500.0,3307500.0,3307500.0,6.25,1687500.0,6.25,1687500.0,6.25,1687500.0,6.25,1687500.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,215021.6163334498,122206.8343728639,92318.73782767855,71068.74878281968,17.536104829042583,17.43588708378203,17.09469282351065,17.201208648612377,3.5988455205868834,3.3801502831955987,3.598845531650351,3.3801503052823125,19.99999999999993,33.815196673391479,20.0,24.0,20.00000000000008,33.2952297253698,20.0,24.0,19.99999999999996,33.81519635935001,20.0,24.0,19.999999999999923,33.29523037298957,20.0,24.0,13900871.527538486,684355.7307304253,12064790.46902204,0.0,14048126.924907098,498575.36264259359,12062882.25660157,0.0,14219438.559224137,684557.443645467,12064790.469066717,0.0,14212916.12043989,498652.088162801,12062882.25656504,0.0,0.1790780923494144,0.17905814038234128,0.1790780923498235,0.17905814038205263 
 01/29  18:00:00,2463750.0,2463750.0,2463750.0,2463750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,3.125,843750.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,17.22069263046076,17.212701641788674,16.981991166195575,17.110287173554725,3.00283362816862,2.8423988840516207,3.002833620586097,2.842398886882531,20.000000000000015,32.42054552476045,20.0,24.0,19.99999999999991,32.05399693868393,20.0,24.0,19.99999999999991,32.420546804070699,20.0,24.0,19.999999999999916,32.05399724681436,20.0,24.0,14977453.44105512,480435.3692867508,12448813.788139148,0.0,15049048.20856905,386652.34582087947,12447814.932337275,0.0,15127741.580897395,480497.4157103213,12448813.788174954,0.0,15113089.944777985,386674.0422957111,12447814.932296336,0.0,0.1789290201119469,0.17891498229371517,0.1789290201124604,0.178914982293125 
 01/29  19:00:00,1620000.0,1620000.0,1620000.0,1620000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540000.0,540000.0,540000.0,540000.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,16.1682913315954,16.208670994818836,16.08079211275024,16.239548036186077,2.549788801951796,2.596439676030482,2.549788781202311,2.5964395847409089,16.03930496907452,40.28015426946169,16.0,100.0,16.033871117949969,40.42884417842266,16.0,100.0,16.039276520462214,40.28022028703359,16.0,100.0,16.033953469552374,40.42865996081809,16.0,100.0,10028901.303367349,395283.443323629,9112151.27494103,0.0,9981938.227470488,234806.5447952612,9107647.057623487,0.0,10077458.20892036,396500.9459563967,9112127.175717688,0.0,9974672.89959564,234803.8691625227,9107716.81384477,0.0,0.17631360248559178,0.17631469551372945,0.17631358523068853,0.17631474544745916 
 01/29  20:00:00,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080000.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,15.177115360329067,15.24417009012187,15.164859508915625,15.34576981540956,2.795051323874508,2.841576282838705,2.7950513443168929,2.8415762647978259,16.000000000000005,41.08412298184076,16.0,100.0,16.0,41.220582777859998,16.0,100.0,15.999999999999999,41.08412340165878,16.0,100.0,16.0,41.22058297971163,16.0,100.0,340753.91071784179,146303.33720313703,9431872.499123078,0.0,295783.22187145429,195439.85084561929,9432271.400343724,0.0,339235.39147920839,146302.3660388445,9431872.499120107,0.0,255018.4032417821,195432.4244319331,9432271.400331879,0.0,0.17633369541883379,0.1763376982348496,0.17633369541889244,0.17633769823461979 
 01/29  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23277259920656,14.317000459668812,14.257190978950386,14.437936216332247,2.5687620256367489,2.4313180068586566,2.5687620173339744,2.4313179793683474,15.999999999999999,40.429172726535899,16.0,100.0,16.0,40.03556525042675,16.0,100.0,16.000000000000005,40.4291725239133,16.0,100.0,16.0,40.035565445583028,16.0,100.0,878308.7490464444,153836.40672917793,9423889.451551224,0.0,830141.8825422967,72418.06024207962,9423225.497519048,0.0,825027.0441015614,153829.66524484079,9423889.451563893,0.0,732611.1775385058,72412.4965569602,9423225.497494663,0.0,0.1762500333678423,0.1762385036013969,0.1762500333680411,0.17623850360105534 
